Timestamp,Value
0.0020513684210534677,-0.07389834550000174
0.003776000000002,-0.037986549900001165
0.005931789473685001,-0.10466924090000163
0.008087578947368002,-0.13663222910000172
0.009812210526316534,-0.09475996950000365
0.011967999999999535,-0.09513249850000349
0.013692631578948067,-0.1507138253000022
0.015848421052631068,-0.038172814400002864
0.01800421052631762,-0.09673437320000033
0.0197288421052626,-0.039178642700001376
0.021884631578949154,0.021990619099998554
0.023609263157894134,0.07757194589999727
0.025765052631580687,0.14168418679999917
0.027920842105263688,0.00012316679999813118
0.02964547368421222,0.04519917579999699
0.03180126315789522,0.12302048389999953
0.03352589473684375,0.24766868729999914
0.035681684210526754,0.44499729859999704
0.037837473684209755,0.5065390893999968
0.03956210526315829,0.8056798763999993
0.04171789473684129,1.0657051183999968
0.04344252631578982,1.3116487641999974
0.04559831578947282,1.4440455707999966
0.047754105263159374,1.7330908218999994
0.049478736842104354,1.9421168437999974
0.05163452631579091,2.2968389575999986
0.05335915789473589,2.6738010526999965
0.05551494736842244,3.0503533658999977
0.05767073684210544,3.570068573799997
0.05939536842105397,3.9426348266999973
0.061551157894736974,4.414107529099997
0.0632757894736855,4.924062477199996
0.06543157894736851,5.454469267399997
0.06758736842105506,5.818318341699996
0.06931200000000004,6.292137976799996
0.0714677894736866,6.751689751199997
0.07319242105263157,7.2741616737
0.07534821052631813,7.8928950898
0.07750400000000113,8.496541081399997
0.07922863157894966,9.091283629899998
0.08138442105263266,9.563128861299994
0.08310905263158119,10.193783205399995
0.0852648421052642,10.769042487199997
0.0874206315789472,11.186684749099996
0.08914526315789573,11.684532504699995
0.09130105263157873,12.148256603899995
0.09302568421052726,12.697140832499997
0.09518147368421026,13.261857543599994
0.09733726315789681,13.845871256899997
0.0990618947368418,14.500926250499994
0.10121768421052835,14.993446841399994
0.10294231578947333,15.555779366899998
0.10509810526315988,15.968690510499997
0.10725389473684288,16.517351221699997
0.10897852631579141,17.027119905299998
0.11113431578947441,17.541433442699997
0.11285894736842295,18.022219370099997
0.11501473684210595,18.673102038899998
0.11717052631578895,19.208873246699994
0.11889515789473748,19.880245010499998
0.12105094736842048,20.561712310199994
0.12277557894736901,21.011317560299993
0.12493136842105201,21.612393101799995
0.12708715789473857,22.305781329499993
0.12881178947368355,22.714669159899998
0.1309675789473701,23.405300673
0.13269221052631508,23.889625625899995
0.13484800000000163,24.4784077104
0.13700378947368463,25.093192319099998
0.13872842105263317,25.945948452999993
0.14088421052631617,26.630395984699994
0.1426088421052647,27.340249994199993
0.1447646315789477,28.084637441999995
0.1469204210526307,28.767296834499994
0.14864505263157923,29.611559307199997
0.15080084210526223,30.2850917392
0.15252547368421077,31.047546843499994
0.15468126315789377,31.733782514399998
0.15683705263158032,32.69412502349999
0.1585616842105253,33.5058284616
0.16071747368421185,34.343310906499994
0.16244210526315683,35.21912658549999
0.1645978947368434,36.0184993137
0.1667536842105264,36.863134315399996
0.16847831578947492,37.700616760299994
0.17063410526315792,38.533777868799994
0.17235873684210645,39.1540759067
0.17451452631578945,39.9100117535
0.176670315789476,40.857054977299995
0.178394947368421,41.8392649387
0.18055073684210754,42.84192674219999
0.18227536842105252,43.8034613441
0.18443115789473907,44.69537027589999
0.18658694736842207,46.167269607799994
0.1883115789473706,48.67658769889999
0.1904673684210536,51.00049810669999
0.19219200000000214,50.23327463119999
0.19434778947368514,50.00856513839999
0.19650357894736814,51.077499851
0.19822821052631667,51.35678484229999
0.20038399999999967,50.1264705669
0.2021086315789482,49.135133644999996
